0.7_p,0.7_l1,0.7_l2,Latency,0.675_p,0.675_l1,0.675_l2,Latency,0.65_p,0.65_l1,0.65_l2,Latency,0.6_p,0.6_l1,0.6_l2,Latency,0.575_p,0.575_l1,0.575_l2,Latency,0.55_p,0.55_l1,0.55_l2,Latency,0.5375_p,0.5375_l1,0.5375_l2,Latency,0.525_p,0.525_l1,0.525_l2,Latency,0.5125_p,0.5125_l1,0.5125_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency
2.828605E-07,2.396022E-07,5.224524E-07,2.396022E-07,1.412147E-07,1.252133E-07,2.664188E-07,1.252133E-07,6.276470E-08,7.053470E-08,1.332847E-07,7.053470E-08,1.849320E-08,2.748510E-08,4.599862E-08,2.748510E-08,1.447890E-08,1.552070E-08,3.010574E-08,1.552070E-08,9.203000E-09,9.482500E-09,1.870613E-08,9.482500E-09,-6.681160E-10,1.428110E-08,1.361204E-08,1.361204E-08,-4.789690E-10,9.931000E-09,9.452064E-09,9.452064E-09,-6.145900E-11,8.140000E-09,8.077740E-09,8.077740E-09,7.181980E-10,6.504300E-09,7.221430E-09,6.504300E-09,7.389580E-10,5.526400E-09,6.263631E-09,5.526400E-09,4.413970E-10,4.948700E-09,5.389349E-09,4.948700E-09,1.415280E-10,4.699000E-09,4.838562E-09,4.699000E-09,-4.069900E-11,4.295700E-09,4.252888E-09,4.252888E-09,-1.975540E-10,4.006000E-09,3.806761E-09,3.806761E-09,-3.059680E-10,3.676300E-09,3.370149E-09,3.370149E-09,-1.791000E-10,3.303400E-09,3.124885E-09,3.124885E-09,-1.306600E-10,2.887300E-09,2.755932E-09,2.755932E-09
-5.376340E-08,5.772900E-07,5.234509E-07,5.234509E-07,-2.876030E-08,2.909263E-07,2.620919E-07,2.620919E-07,-2.096120E-08,1.509312E-07,1.299563E-07,1.299563E-07,-4.216000E-09,4.381040E-08,3.950834E-08,3.950834E-08,-1.807500E-09,3.016870E-08,2.835835E-08,2.835835E-08,-1.692800E-09,1.775700E-08,1.604345E-08,1.604345E-08,7.966250E-10,1.155710E-08,1.235189E-08,1.155710E-08,1.484480E-10,8.965900E-09,9.112712E-09,8.965900E-09,4.875300E-10,7.799100E-09,8.284946E-09,7.799100E-09,1.257961E-09,6.086600E-09,7.341947E-09,6.086600E-09,1.151854E-09,5.294400E-09,6.445465E-09,5.294400E-09,5.797980E-10,4.963100E-09,5.541582E-09,4.963100E-09,2.683960E-10,4.590200E-09,4.855477E-09,4.590200E-09,4.003400E-11,4.279700E-09,4.318433E-09,4.279700E-09,5.434000E-12,3.857200E-09,3.859620E-09,3.857200E-09,-5.223300E-11,3.465000E-09,3.410322E-09,3.410322E-09,-8.914000E-11,3.066500E-09,2.974766E-09,2.974766E-09,7.741000E-12,2.709600E-09,2.717873E-09,2.709600E-09
6.287940E-08,4.636838E-07,5.265296E-07,4.636838E-07,2.376910E-08,2.437395E-07,2.675837E-07,2.437395E-07,6.106300E-09,1.257724E-07,1.318701E-07,1.257724E-07,1.977400E-09,3.866680E-08,4.067326E-08,3.866680E-08,7.158000E-10,2.737330E-08,2.810873E-08,2.737330E-08,7.158000E-10,1.630340E-08,1.704195E-08,1.630340E-08,-2.067800E-10,1.328400E-08,1.307711E-08,1.307711E-08,-7.995970E-10,1.024630E-08,9.444664E-09,9.444664E-09,-5.389420E-10,8.951500E-09,8.412863E-09,8.412863E-09,-1.837140E-10,7.634300E-09,7.449779E-09,7.449779E-09,3.906500E-10,6.181000E-09,6.571268E-09,6.181000E-09,1.807420E-10,5.404800E-09,5.583869E-09,5.404800E-09,-5.684600E-11,4.995100E-09,4.935822E-09,4.935822E-09,-2.275400E-10,4.683000E-09,4.453751E-09,4.453751E-09,-4.282220E-10,4.396500E-09,3.967452E-09,3.967452E-09,-5.112620E-10,4.097200E-09,3.585812E-09,3.585812E-09,-5.227950E-10,3.649100E-09,3.124885E-09,3.124885E-09,-5.620090E-10,3.386600E-09,2.822534E-09,2.822534E-09
1.456877E-07,3.812746E-07,5.270288E-07,3.812746E-07,6.666420E-08,1.978944E-07,2.645882E-07,1.978944E-07,2.961840E-08,1.079934E-07,1.377780E-07,1.079934E-07,4.156500E-09,3.721320E-08,4.133893E-08,3.721320E-08,1.174500E-09,2.670240E-08,2.785910E-08,2.670240E-08,-3.165000E-10,1.697430E-08,1.662591E-08,1.662591E-08,2.674263E-09,1.113450E-08,1.380762E-08,1.113450E-08,1.207214E-09,9.001100E-09,1.020794E-08,9.001100E-09,9.188790E-10,7.560700E-09,8.479465E-09,7.560700E-09,1.329468E-09,6.019400E-09,7.348290E-09,6.019400E-09,1.246428E-09,5.422400E-09,6.667471E-09,5.422400E-09,7.366520E-10,4.931100E-09,5.667386E-09,4.931100E-09,3.214490E-10,4.534200E-09,4.853363E-09,4.534200E-09,3.311400E-11,4.214100E-09,4.246545E-09,4.214100E-09,-3.792000E-12,3.853900E-09,3.847991E-09,3.847991E-09,-3.147300E-11,3.484200E-09,3.451551E-09,3.451551E-09,-3.377900E-11,3.135300E-09,3.099513E-09,3.099513E-09,-8.222000E-11,2.709600E-09,2.626957E-09,2.626957E-09
9.786070E-08,4.234296E-07,5.212874E-07,4.234296E-07,4.716640E-08,2.154497E-07,2.626744E-07,2.154497E-07,2.193400E-08,1.153734E-07,1.372787E-07,1.153734E-07,5.647600E-09,3.575960E-08,4.142214E-08,3.575960E-08,3.697800E-09,2.536060E-08,2.902402E-08,2.536060E-08,2.894900E-09,1.451430E-08,1.737479E-08,1.451430E-08,3.527734E-09,1.034870E-08,1.387528E-08,1.034870E-08,1.084960E-09,8.730600E-09,9.814675E-09,8.730600E-09,9.258000E-10,7.520600E-09,8.445636E-09,7.520600E-09,1.398669E-09,5.937800E-09,7.334547E-09,5.937800E-09,1.082654E-09,5.340800E-09,6.422207E-09,5.340800E-09,5.867180E-10,4.915100E-09,5.499295E-09,4.915100E-09,1.138480E-10,4.564600E-09,4.676815E-09,4.564600E-09,4.695400E-11,4.258900E-09,4.303633E-09,4.258900E-09,-4.531300E-11,3.929200E-09,3.882878E-09,3.882878E-09,-2.137000E-10,3.652300E-09,3.436751E-09,3.436751E-09,-2.275400E-10,3.284200E-09,3.056169E-09,3.056169E-09,-1.237400E-10,2.868100E-09,2.742188E-09,2.742188E-09
1.446555E-07,3.741183E-07,5.188744E-07,3.741183E-07,7.205480E-08,1.910736E-07,2.632569E-07,1.910736E-07,3.604120E-08,9.927170E-08,1.353649E-07,9.927170E-08,9.203000E-09,3.296410E-08,4.225423E-08,3.296410E-08,8.170800E-09,2.133520E-08,2.960649E-08,2.133520E-08,3.697800E-09,1.350800E-08,1.720837E-08,1.350800E-08,-1.546961E-09,2.387750E-08,2.232949E-08,2.232949E-08,-1.454694E-09,1.869840E-08,1.724449E-08,1.724449E-08,-8.849440E-10,1.358170E-08,1.269547E-08,1.269547E-08,-2.321540E-10,1.020780E-08,9.974308E-09,9.974308E-09,2.619400E-11,8.564200E-09,8.588354E-09,8.564200E-09,1.599820E-10,7.783100E-09,7.942422E-09,7.783100E-09,9.165730E-10,5.801700E-09,6.717158E-09,5.801700E-09,6.051710E-10,5.019100E-09,5.622984E-09,5.019100E-09,2.291820E-10,4.771000E-09,5.000310E-09,4.771000E-09,1.466100E-11,4.447700E-09,4.460094E-09,4.447700E-09,-1.606470E-10,4.126000E-09,3.962166E-09,3.962166E-09,-2.044740E-10,3.708300E-09,3.502296E-09,3.502296E-09
-4.445400E-09,9.065915E-07,9.021342E-07,9.021342E-07,-1.029480E-08,4.678210E-07,4.574663E-07,4.574663E-07,-1.499720E-08,2.449695E-07,2.298901E-07,2.298901E-07,-6.051100E-09,7.478380E-08,6.863142E-08,6.863142E-08,-3.642600E-09,4.112680E-08,3.742811E-08,3.742811E-08,-1.807500E-09,2.882690E-08,2.694380E-08,2.694380E-08,1.762386E-08,8.394500E-09,2.601691E-08,8.394500E-09,1.411540E-08,7.067700E-09,2.118245E-08,7.067700E-09,1.081684E-08,6.030600E-09,1.684910E-08,6.030600E-09,6.724793E-09,5.369600E-09,1.209394E-08,5.369600E-09,4.671848E-09,5.100700E-09,9.771331E-09,5.100700E-09,3.703042E-09,4.702200E-09,8.403349E-09,4.702200E-09,3.001811E-09,4.353300E-09,7.353576E-09,4.353300E-09,2.667343E-09,4.012400E-09,6.679100E-09,4.012400E-09,2.134500E-09,3.669900E-09,5.802704E-09,3.669900E-09,1.567057E-09,3.469800E-09,5.035196E-09,3.469800E-09,1.336389E-09,3.080900E-09,4.414636E-09,3.080900E-09,1.117254E-09,2.764000E-09,3.881821E-09,2.764000E-09
6.701788E-07,2.427331E-07,9.129514E-07,2.427331E-07,3.265586E-07,1.266669E-07,4.532226E-07,1.266669E-07,1.607125E-07,7.221200E-08,2.329689E-07,7.221200E-08,4.579010E-08,2.703780E-08,7.279187E-08,2.703780E-08,2.583350E-08,1.630340E-08,4.208781E-08,1.630340E-08,2.009890E-08,9.706200E-09,2.985611E-08,9.706200E-09,1.096216E-08,1.344880E-08,2.441106E-08,1.344880E-08,9.442062E-09,9.751700E-09,1.919391E-08,9.751700E-09,6.699419E-09,8.874700E-09,1.557204E-08,8.874700E-09,4.222045E-09,7.373400E-09,1.159284E-08,7.373400E-09,3.218639E-09,5.969800E-09,9.186714E-09,5.969800E-09,2.794210E-09,5.344000E-09,8.135884E-09,5.344000E-09,2.224460E-09,4.839800E-09,7.061797E-09,4.839800E-09,1.707764E-09,4.522900E-09,6.229802E-09,4.522900E-09,1.073427E-09,4.231700E-09,5.303718E-09,4.231700E-09,7.873990E-10,3.900400E-09,4.687386E-09,3.900400E-09,7.158920E-10,3.426600E-09,4.140828E-09,3.426600E-09,6.282380E-10,3.164100E-09,3.791961E-09,3.164100E-09
3.165803E-07,5.822100E-07,8.986395E-07,5.822100E-07,1.622035E-07,2.957344E-07,4.579655E-07,2.957344E-07,8.168900E-08,1.485831E-07,2.303062E-07,1.485831E-07,2.778330E-08,4.414590E-08,7.204299E-08,4.414590E-08,1.218510E-08,2.960960E-08,4.183818E-08,2.960960E-08,1.092340E-08,1.853970E-08,2.952328E-08,1.853970E-08,1.356871E-08,1.225970E-08,2.582767E-08,1.225970E-08,1.103367E-08,9.497200E-09,2.053124E-08,9.497200E-09,7.020048E-09,8.192800E-09,1.521154E-08,8.192800E-09,4.881755E-09,6.726800E-09,1.160658E-08,6.726800E-09,3.442387E-09,5.707300E-09,9.148656E-09,5.707300E-09,2.997198E-09,5.121500E-09,8.116855E-09,5.121500E-09,2.422835E-09,4.815800E-09,7.238344E-09,4.815800E-09,1.908445E-09,4.468500E-09,6.374634E-09,4.468500E-09,1.479403E-09,4.073200E-09,5.552154E-09,4.073200E-09,1.105721E-09,3.756300E-09,4.860763E-09,3.756300E-09,8.104660E-10,3.431400E-09,4.241259E-09,3.431400E-09,8.219990E-10,2.986500E-09,3.805704E-09,2.986500E-09
4.317320E-07,4.791146E-07,9.107880E-07,4.791146E-07,2.100305E-07,2.458640E-07,4.559685E-07,2.458640E-07,1.045129E-07,1.272260E-07,2.317207E-07,1.272260E-07,3.248570E-08,4.012040E-08,7.270866E-08,4.012040E-08,1.493770E-08,2.759690E-08,4.258706E-08,2.759690E-08,1.287320E-08,1.697430E-08,2.985611E-08,1.697430E-08,1.111902E-08,1.459000E-08,2.571033E-08,1.459000E-08,8.263348E-09,1.084320E-08,1.910617E-08,1.084320E-08,5.345398E-09,9.194700E-09,1.453918E-08,9.194700E-09,3.412400E-09,8.247300E-09,1.165944E-08,8.247300E-09,2.475888E-09,6.576400E-09,9.050339E-09,6.576400E-09,2.339794E-09,5.630500E-09,7.969908E-09,5.630500E-09,1.843858E-09,5.110300E-09,6.951851E-09,5.110300E-09,1.154161E-09,4.777400E-09,5.928507E-09,4.777400E-09,6.882110E-10,4.502100E-09,5.188486E-09,4.502100E-09,4.506230E-10,4.223700E-09,4.673643E-09,4.223700E-09,3.099160E-10,3.823500E-09,4.131313E-09,3.823500E-09,2.038090E-10,3.023300E-09,3.225316E-09,3.023300E-09
5.386259E-07,3.828400E-07,9.214387E-07,3.828400E-07,2.577428E-07,2.025908E-07,4.602954E-07,2.025908E-07,1.242401E-07,1.145907E-07,2.387935E-07,1.145907E-07,3.386200E-08,3.799590E-08,7.195978E-08,3.799590E-08,1.516710E-08,2.714960E-08,4.233744E-08,2.714960E-08,1.252910E-08,1.686250E-08,2.944007E-08,1.686250E-08,1.342570E-08,1.032310E-08,2.374927E-08,1.032310E-08,1.095524E-08,9.034700E-09,1.998996E-08,9.034700E-09,7.841226E-09,8.013600E-09,1.585536E-08,8.013600E-09,5.977428E-09,6.547600E-09,1.252421E-08,6.547600E-09,3.760709E-09,5.518400E-09,9.278688E-09,5.518400E-09,3.170199E-09,5.177500E-09,8.345204E-09,5.177500E-09,2.720396E-09,4.671800E-09,7.390577E-09,4.671800E-09,2.088366E-09,4.359700E-09,6.445465E-09,4.359700E-09,1.516310E-09,4.054000E-09,5.569069E-09,4.054000E-09,9.926930E-10,3.781900E-09,4.771960E-09,3.781900E-09,8.750530E-10,3.397800E-09,4.271917E-09,3.397800E-09,6.305440E-10,3.103300E-09,3.731702E-09,3.103300E-09
4.663693E-07,4.394195E-07,9.057954E-07,4.394195E-07,2.354923E-07,2.236124E-07,4.591304E-07,2.236124E-07,1.202259E-07,1.166034E-07,2.368797E-07,1.166034E-07,3.627060E-08,3.643050E-08,7.270866E-08,3.643050E-08,1.700220E-08,2.614330E-08,4.316952E-08,2.614330E-08,1.493770E-08,1.462610E-08,2.960649E-08,1.462610E-08,1.495272E-08,1.024790E-08,2.520077E-08,1.024790E-08,1.107288E-08,9.012300E-09,2.008511E-08,9.012300E-09,8.046520E-09,7.805500E-09,1.585325E-08,7.805500E-09,5.774441E-09,6.494700E-09,1.226732E-08,6.494700E-09,3.594628E-09,5.590500E-09,9.184600E-09,5.590500E-09,3.017958E-09,5.252800E-09,8.269088E-09,5.252800E-09,2.494342E-09,4.799800E-09,7.293317E-09,4.799800E-09,2.051459E-09,4.514900E-09,6.564925E-09,4.514900E-09,1.311015E-09,4.202900E-09,5.511981E-09,4.202900E-09,9.488660E-10,3.805900E-09,4.752931E-09,3.805900E-09,7.435720E-10,3.439400E-09,4.182058E-09,3.439400E-09,6.236240E-10,3.120900E-09,3.744388E-09,3.120900E-09
5.402316E-07,3.821691E-07,9.223540E-07,3.821691E-07,2.701296E-07,1.978944E-07,4.681170E-07,1.978944E-07,1.310070E-07,1.038562E-07,2.349659E-07,1.038562E-07,3.913790E-08,3.341140E-08,7.262545E-08,3.341140E-08,2.101640E-08,2.301240E-08,4.408482E-08,2.301240E-08,1.631400E-08,1.294890E-08,2.927365E-08,1.294890E-08,-1.090978E-08,2.694570E-08,1.603508E-08,1.603508E-08,-9.228205E-09,2.150080E-08,1.227472E-08,1.227472E-08,-6.453269E-09,1.570230E-08,9.250144E-09,9.250144E-09,-3.696787E-09,1.204520E-08,8.346262E-09,8.346262E-09,-2.430420E-09,1.006860E-08,7.634784E-09,7.634784E-09,-1.736109E-09,8.202400E-09,6.465551E-09,6.465551E-09,-1.170972E-09,6.640400E-09,5.468637E-09,5.468637E-09,-6.519700E-10,5.604900E-09,4.952737E-09,4.952737E-09,-5.712360E-10,4.932700E-09,4.360720E-09,4.360720E-09,-6.911830E-10,4.614200E-09,3.920936E-09,3.920936E-09,-6.773430E-10,4.162800E-09,3.485381E-09,3.485381E-09,-7.257830E-10,3.857200E-09,3.130171E-09,3.130171E-09
-3.761654E-07,9.467339E-07,5.705471E-07,5.705471E-07,-1.934595E-07,4.870536E-07,2.935449E-07,2.935449E-07,-1.022786E-07,2.555921E-07,1.531716E-07,1.531716E-07,-2.853100E-08,7.556650E-08,4.699713E-08,4.699713E-08,-1.499720E-08,4.582310E-08,3.077141E-08,3.077141E-08,-1.040950E-08,3.005690E-08,1.962143E-08,1.962143E-08,1.064384E-08,8.633000E-09,1.927743E-08,8.633000E-09,7.686678E-09,7.487000E-09,1.517454E-08,7.487000E-09,4.519607E-09,5.987400E-09,1.050607E-08,5.987400E-09,3.320133E-09,5.436800E-09,8.755387E-09,5.436800E-09,2.794210E-09,5.060700E-09,7.853619E-09,5.060700E-09,2.231380E-09,4.662200E-09,6.892649E-09,4.662200E-09,1.537070E-09,4.302100E-09,5.837590E-09,4.302100E-09,1.181841E-09,3.906800E-09,5.088055E-09,3.906800E-09,7.251180E-10,3.751500E-09,4.474895E-09,3.751500E-09,5.959440E-10,3.345000E-09,3.939965E-09,3.345000E-09,5.659570E-10,3.066500E-09,3.630214E-09,3.066500E-09,4.367830E-10,2.666400E-09,3.100570E-09,2.666400E-09
3.297700E-07,2.514549E-07,5.812810E-07,2.514549E-07,1.682822E-07,1.283442E-07,2.967068E-07,1.283442E-07,8.375350E-08,7.333010E-08,1.571656E-07,7.333010E-08,2.652170E-08,2.759690E-08,5.406988E-08,2.759690E-08,1.619930E-08,1.708610E-08,3.326767E-08,1.708610E-08,1.413480E-08,9.818000E-09,2.403149E-08,9.818000E-09,2.298274E-09,1.361690E-08,1.591351E-08,1.361690E-08,2.309807E-09,1.021750E-08,1.252527E-08,1.021750E-08,5.036770E-10,8.461700E-09,8.963651E-09,8.461700E-09,1.131094E-09,6.954100E-09,8.083026E-09,6.954100E-09,1.502469E-09,5.684900E-09,7.186543E-09,5.684900E-09,1.110334E-09,5.185500E-09,6.294289E-09,5.185500E-09,5.475040E-10,4.739000E-09,5.285746E-09,4.739000E-09,2.291820E-10,4.399700E-09,4.627128E-09,4.399700E-09,6.079500E-11,4.113200E-09,4.172543E-09,4.113200E-09,-6.145900E-11,3.695500E-09,3.633385E-09,3.633385E-09,1.235400E-11,3.295400E-09,3.307776E-09,3.295400E-09,-6.607300E-11,3.016900E-09,2.948337E-09,2.948337E-09
-3.059540E-08,6.039025E-07,5.732097E-07,5.732097E-07,-1.488250E-08,3.051271E-07,2.902165E-07,2.902165E-07,-2.725000E-09,1.538385E-07,1.510914E-07,1.510914E-07,9.451000E-10,4.481680E-08,4.583221E-08,4.481680E-08,9.451000E-10,2.983330E-08,3.077141E-08,2.983330E-08,2.321500E-09,1.831610E-08,2.070314E-08,1.831610E-08,4.773342E-09,1.231250E-08,1.708485E-08,1.231250E-08,3.013345E-09,9.569300E-09,1.258235E-08,9.569300E-09,1.539376E-09,8.116000E-09,9.652927E-09,8.116000E-09,2.000712E-09,6.576400E-09,8.576725E-09,6.576400E-09,1.751591E-09,5.435200E-09,7.185486E-09,5.435200E-09,1.389442E-09,5.086300E-09,6.474009E-09,5.086300E-09,8.219990E-10,4.759800E-09,5.580697E-09,4.759800E-09,4.621570E-10,4.378900E-09,4.839619E-09,4.378900E-09,2.245690E-10,3.802700E-09,4.025596E-09,3.802700E-09,2.361020E-10,3.642700E-09,3.877592E-09,3.642700E-09,2.614760E-10,3.236200E-09,3.495953E-09,3.236200E-09,1.945820E-10,2.840800E-09,3.033968E-09,2.840800E-09
1.022191E-07,4.825809E-07,5.848590E-07,4.825809E-07,4.877210E-08,2.472058E-07,2.960411E-07,2.472058E-07,2.594820E-08,1.302451E-07,1.562503E-07,1.302451E-07,8.744300E-09,3.911410E-08,4.782922E-08,3.911410E-08,4.156500E-09,2.793240E-08,3.218596E-08,2.793240E-08,5.074100E-09,1.686250E-08,2.195127E-08,1.686250E-08,2.618903E-09,1.372890E-08,1.634695E-08,1.372890E-08,1.486323E-09,1.068160E-08,1.216688E-08,1.068160E-08,3.306760E-10,9.217200E-09,9.546153E-09,9.217200E-09,3.583560E-10,7.597500E-09,7.955108E-09,7.597500E-09,8.496790E-10,6.334700E-09,7.181257E-09,6.334700E-09,6.789850E-10,5.420800E-09,6.098712E-09,5.420800E-09,3.006890E-10,5.067100E-09,5.366091E-09,5.067100E-09,9.539500E-11,4.710200E-09,4.804733E-09,4.710200E-09,-1.514200E-10,4.415700E-09,4.263460E-09,4.263460E-09,-3.382610E-10,4.098800E-09,3.759189E-09,3.759189E-09,-3.290340E-10,3.789900E-09,3.460009E-09,3.460009E-09,-4.259150E-10,3.444200E-09,3.017053E-09,3.017053E-09
1.835364E-07,3.923445E-07,5.759556E-07,3.923445E-07,8.765310E-08,2.081816E-07,2.957915E-07,2.081816E-07,4.579010E-08,1.135843E-07,1.594123E-07,1.135843E-07,1.298790E-08,3.866680E-08,5.165682E-08,3.866680E-08,4.385900E-09,2.737330E-08,3.176991E-08,2.737330E-08,3.697800E-09,1.798060E-08,2.170165E-08,1.798060E-08,5.140104E-09,1.118890E-08,1.632897E-08,1.118890E-08,4.212818E-09,9.284400E-09,1.349575E-08,9.284400E-09,2.069913E-09,7.890400E-09,9.957393E-09,7.890400E-09,2.259060E-09,6.149000E-09,8.406520E-09,6.149000E-09,1.943045E-09,5.516800E-09,7.457179E-09,5.516800E-09,1.324855E-09,4.977500E-09,6.301689E-09,4.977500E-09,8.335320E-10,4.636600E-09,5.468637E-09,4.636600E-09,5.613440E-10,4.369300E-09,4.928422E-09,4.369300E-09,2.637820E-10,3.975600E-09,4.238088E-09,3.975600E-09,1.299950E-10,3.668300E-09,3.796190E-09,3.668300E-09,1.346080E-10,3.215400E-09,3.347948E-09,3.215400E-09,1.346080E-10,2.884100E-09,3.015996E-09,2.884100E-09
1.376592E-07,4.390840E-07,5.767877E-07,4.390840E-07,7.366050E-08,2.241715E-07,2.979550E-07,2.241715E-07,3.604120E-08,1.217470E-07,1.578313E-07,1.217470E-07,1.424950E-08,3.676590E-08,5.107436E-08,3.676590E-08,6.221000E-09,2.603150E-08,3.226917E-08,2.603150E-08,7.368000E-09,1.518520E-08,2.253374E-08,1.518520E-08,6.890874E-09,1.051350E-08,1.740306E-08,1.051350E-08,3.956777E-09,8.873100E-09,1.282867E-08,8.873100E-09,2.328261E-09,7.749500E-09,1.007474E-08,7.749500E-09,2.166793E-09,6.323500E-09,8.490037E-09,6.323500E-09,1.887685E-09,5.491200E-09,7.375777E-09,5.491200E-09,1.262575E-09,5.073500E-09,6.334462E-09,5.073500E-09,7.574120E-10,4.779000E-09,5.535239E-09,4.779000E-09,4.852240E-10,4.362900E-09,4.847020E-09,4.362900E-09,2.453290E-10,4.033200E-09,4.276146E-09,4.033200E-09,1.715150E-10,3.645900E-09,3.816276E-09,3.645900E-09,-6.099000E-12,3.341800E-09,3.333148E-09,3.333148E-09,-7.530000E-11,3.132100E-09,3.055112E-09,3.055112E-09
1.627770E-07,4.147079E-07,5.774534E-07,4.147079E-07,9.854890E-08,1.980063E-07,2.965404E-07,1.980063E-07,5.588310E-08,1.026262E-07,1.585802E-07,1.026262E-07,1.895190E-08,3.408230E-08,5.315458E-08,3.408230E-08,1.080870E-08,2.234150E-08,3.318446E-08,2.234150E-08,9.661800E-09,1.328430E-08,2.294978E-08,1.328430E-08,-5.666692E-09,2.612620E-08,2.045935E-08,2.045935E-08,-4.151203E-09,1.885680E-08,1.470516E-08,1.470516E-08,-3.712934E-09,1.447790E-08,1.076190E-08,1.076190E-08,-2.326619E-09,1.145780E-08,9.130684E-09,9.130684E-09,-1.150212E-09,9.050700E-09,7.899077E-09,7.899077E-09,-4.858890E-10,7.565500E-09,7.078711E-09,7.078711E-09,3.311400E-11,6.089800E-09,6.120913E-09,6.089800E-09,5.156800E-11,5.281600E-09,5.331205E-09,5.281600E-09,-1.883270E-10,4.787000E-09,4.597527E-09,4.597527E-09,-3.705550E-10,4.398100E-09,4.025596E-09,4.025596E-09,-4.789690E-10,4.265300E-09,3.783504E-09,3.783504E-09,-5.735420E-10,3.853900E-09,3.278175E-09,3.278175E-09
-8.415710E-08,9.586983E-07,8.744257E-07,8.744257E-07,-5.387810E-08,4.902963E-07,4.363312E-07,4.363312E-07,-3.231580E-08,2.573812E-07,2.249808E-07,2.249808E-07,-8.918500E-09,7.579010E-08,6.688404E-08,6.688404E-08,-7.083400E-09,4.425770E-08,3.709528E-08,3.709528E-08,-4.216000E-09,3.061600E-08,2.627813E-08,2.627813E-08,1.553862E-08,8.448900E-09,2.398608E-08,8.448900E-09,1.194712E-08,7.107700E-09,1.905648E-08,7.107700E-09,7.755879E-09,5.836900E-09,1.359407E-08,5.836900E-09,4.588807E-09,5.409600E-09,9.997566E-09,5.409600E-09,3.497748E-09,5.011100E-09,8.508009E-09,5.011100E-09,3.013345E-09,4.689400E-09,7.700329E-09,4.689400E-09,2.367474E-09,4.326100E-09,6.691786E-09,4.326100E-09,1.880765E-09,4.050800E-09,5.928507E-09,4.050800E-09,1.412509E-09,3.714700E-09,5.125056E-09,3.714700E-09,1.078040E-09,3.241000E-09,4.316319E-09,3.241000E-09,6.674510E-10,2.978500E-09,3.643957E-09,2.978500E-09,6.489980E-10,2.874500E-09,3.522382E-09,2.874500E-09
6.076711E-07,2.532439E-07,8.609459E-07,2.532439E-07,3.123366E-07,1.310278E-07,4.434040E-07,1.310278E-07,1.549778E-07,7.254740E-08,2.275603E-07,7.254740E-08,4.326690E-08,2.804420E-08,7.129411E-08,2.804420E-08,2.319560E-08,1.630340E-08,3.950834E-08,1.630340E-08,1.837850E-08,9.706200E-09,2.810873E-08,9.706200E-09,7.739732E-09,1.463800E-08,2.237600E-08,1.463800E-08,6.374177E-09,1.039670E-08,1.676876E-08,1.039670E-08,3.382414E-09,8.929100E-09,1.230855E-08,8.929100E-09,2.113740E-09,7.271000E-09,9.381234E-09,7.271000E-09,2.480502E-09,5.744100E-09,8.222572E-09,5.744100E-09,1.887685E-09,5.235200E-09,7.119941E-09,5.235200E-09,1.108027E-09,4.852600E-09,5.958108E-09,4.852600E-09,7.504920E-10,4.486100E-09,5.235002E-09,4.486100E-09,4.206370E-10,4.140400E-09,4.559468E-09,4.140400E-09,2.845430E-10,3.770700E-09,4.053083E-09,3.770700E-09,2.199550E-10,3.417000E-09,3.635499E-09,3.417000E-09,3.191430E-10,3.061700E-09,3.378606E-09,3.061700E-09
2.621011E-07,5.888072E-07,8.508776E-07,5.888072E-07,1.391502E-07,3.000953E-07,4.392435E-07,3.000953E-07,6.723770E-08,1.567457E-07,2.240655E-07,1.567457E-07,2.353970E-08,4.582310E-08,6.946351E-08,4.582310E-08,9.776500E-09,3.106320E-08,4.083968E-08,3.106320E-08,7.597300E-09,2.245330E-08,3.010574E-08,2.245330E-08,8.860778E-09,1.275900E-08,2.162012E-08,1.275900E-08,7.080021E-09,9.724500E-09,1.680364E-08,9.724500E-09,4.574967E-09,8.357700E-09,1.293016E-08,8.357700E-09,3.126372E-09,6.741200E-09,9.865419E-09,6.741200E-09,2.699636E-09,5.592100E-09,8.290231E-09,5.592100E-09,2.139113E-09,5.095900E-09,7.233059E-09,5.095900E-09,1.673164E-09,4.697400E-09,6.370406E-09,4.697400E-09,1.430962E-09,4.598200E-09,6.027882E-09,4.598200E-09,7.135850E-10,4.028400E-09,4.741302E-09,4.028400E-09,4.875300E-10,3.799500E-09,4.285661E-09,3.799500E-09,4.206370E-10,3.284200E-09,3.704216E-09,3.284200E-09,3.814230E-10,2.916100E-09,3.296147E-09,2.916100E-09
