0.25_p,0.25_l1,0.25_l2,Latency,0.275_p,0.275_l1,0.275_l2,Latency,0.3_p,0.3_l1,0.3_l2,Latency,0.325_p,0.325_l1,0.325_l2,Latency,0.3375_p,0.3375_l1,0.3375_l2,Latency,0.35_p,0.35_l1,0.35_l2,Latency,0.3625_p,0.3625_l1,0.3625_l2,Latency,0.375_p,0.375_l1,0.375_l2,Latency,0.3875_p,0.3875_l1,0.3875_l2,Latency,0.4_p,0.4_l1,0.4_l2,Latency,0.4125_p,0.4125_l1,0.4125_l2,Latency,0.425_p,0.425_l1,0.425_l2,Latency,0.4375_p,0.4375_l1,0.4375_l2,Latency,0.45_p,0.45_l1,0.45_l2,Latency,0.4625_p,0.4625_l1,0.4625_l2,Latency,0.475_p,0.475_l1,0.475_l2,Latency,0.4875_p,0.4875_l1,0.4875_l2,Latency,0.5_p,0.5_l1,0.5_l2,Latency
4.94700E-08,1.60166E-07,2.09662E-07,1.60166E-07,2.40900E-08,8.07599E-08,1.04838E-07,8.07599E-08,1.14000E-08,4.33541E-08,5.47367E-08,4.33541E-08,5.91000E-09,2.57515E-08,3.16299E-08,2.57515E-08,5.37000E-09,1.94093E-08,2.46612E-08,1.94093E-08,4.83000E-09,1.33260E-08,1.81326E-08,1.33260E-08,2.04000E-09,1.07374E-08,1.27777E-08,1.07374E-08,6.90000E-10,8.53707E-09,9.18333E-09,8.53707E-09,4.20000E-10,6.91917E-09,7.27610E-09,6.91917E-09,7.02436E-10,6.29300E-09,6.99603E-09,6.29300E-09,8.67441E-10,5.22285E-09,6.09063E-09,5.22285E-09,7.50300E-10,4.47701E-09,5.22913E-09,4.47701E-09,2.33873E-10,4.02064E-09,4.25513E-09,4.02064E-09,1.21771E-10,3.66568E-09,3.78871E-09,3.66568E-09,-1.31404E-10,3.56004E-09,3.42930E-09,3.42930E-09,-1.57856E-10,3.42904E-09,3.27154E-09,3.27154E-09,-1.93124E-10,3.38678E-09,3.19472E-09,3.19472E-09,-1.12511E-10,3.19663E-09,3.08497E-09,3.08497E-09
-6.92400E-08,2.80537E-07,2.11276E-07,2.11276E-07,-3.51300E-08,1.41981E-07,1.06819E-07,1.06819E-07,-2.11800E-08,7.66180E-08,5.54703E-08,5.54703E-08,-1.16400E-08,4.36130E-08,3.19967E-08,3.19967E-08,-9.66000E-09,3.35174E-08,2.37810E-08,2.37810E-08,-8.67000E-09,2.68516E-08,1.81326E-08,1.81326E-08,-7.68000E-09,2.05095E-08,1.28511E-08,1.28511E-08,-5.52000E-09,1.50734E-08,9.55011E-09,9.55011E-09,-3.36000E-09,1.10610E-08,7.64288E-09,7.64288E-09,-2.36590E-09,9.47706E-09,7.11126E-09,7.11126E-09,-1.25369E-09,7.55332E-09,6.29914E-09,6.29914E-09,-9.86658E-10,6.58775E-09,5.60226E-09,5.60226E-09,-9.09823E-10,5.86621E-09,4.95613E-09,4.95613E-09,-8.97228E-10,4.83514E-09,3.93824E-09,3.93824E-09,-6.45312E-10,4.28580E-09,3.64193E-09,3.64193E-09,-4.40001E-10,3.92662E-09,3.48829E-09,3.48829E-09,-4.65192E-10,3.65934E-09,3.19472E-09,3.19472E-09,-5.28171E-10,3.60758E-09,3.08086E-09,3.08086E-09
-2.46730E-07,4.54234E-07,2.07535E-07,2.07535E-07,-1.14430E-07,2.19122E-07,1.04691E-07,1.04691E-07,-5.79900E-08,1.12729E-07,5.47367E-08,5.47367E-08,-2.67600E-08,5.81093E-08,3.13365E-08,3.13365E-08,-1.92900E-08,4.34189E-08,2.40010E-08,2.40010E-08,-1.48800E-08,3.27408E-08,1.78392E-08,1.78392E-08,-1.29000E-08,2.58162E-08,1.29244E-08,1.29244E-08,-9.30000E-09,1.88916E-08,9.55011E-09,9.55011E-09,-5.79000E-09,1.36496E-08,7.78959E-09,7.78959E-09,-3.34837E-09,1.05979E-08,7.24844E-09,7.24844E-09,-1.99054E-09,8.43860E-09,6.44730E-09,6.44730E-09,-1.59755E-09,7.30400E-09,5.70652E-09,5.70652E-09,-1.57740E-09,6.37435E-09,4.79563E-09,4.79563E-09,-1.59000E-09,5.63063E-09,4.03976E-09,4.03976E-09,-1.05468E-09,4.76119E-09,3.70641E-09,3.70641E-09,-7.98981E-10,4.35975E-09,3.56236E-09,3.56236E-09,-8.45585E-10,4.18650E-09,3.34150E-09,3.34150E-09,-7.37261E-10,3.90654E-09,3.17002E-09,3.17002E-09
-6.51000E-08,2.73872E-07,2.08635E-07,2.08635E-07,-3.45900E-08,1.39328E-07,1.04691E-07,1.04691E-07,-2.10900E-08,7.59709E-08,5.48834E-08,5.48834E-08,-1.09200E-08,4.24481E-08,3.14832E-08,3.14832E-08,-9.21000E-09,3.34526E-08,2.41477E-08,2.41477E-08,-7.86000E-09,2.65281E-08,1.86461E-08,1.86461E-08,-7.14000E-09,1.99270E-08,1.27777E-08,1.27777E-08,-5.34000E-09,1.48792E-08,9.55011E-09,9.55011E-09,-3.45000E-09,1.10610E-08,7.64288E-09,7.64288E-09,-2.18200E-09,9.20028E-09,7.01798E-09,7.01798E-09,-1.21338E-09,7.55226E-09,6.33756E-09,6.33756E-09,-1.01689E-09,6.67543E-09,5.65850E-09,5.65850E-09,-1.22472E-09,5.91058E-09,4.68588E-09,4.68588E-09,-1.04208E-09,5.13094E-09,4.08777E-09,4.08777E-09,-7.98981E-10,4.43581E-09,3.63781E-09,3.63781E-09,-7.88904E-10,4.19178E-09,3.40461E-09,3.40461E-09,-6.56648E-10,3.89915E-09,3.24273E-09,3.24273E-09,-6.73023E-10,3.74597E-09,3.07400E-09,3.07400E-09
-5.82600E-08,2.68759E-07,2.10469E-07,2.10469E-07,-2.95500E-08,1.35380E-07,1.05792E-07,1.05792E-07,-2.00100E-08,7.36411E-08,5.35631E-08,5.35631E-08,-9.66000E-09,4.10891E-08,3.13365E-08,3.13365E-08,-8.58000E-09,3.27408E-08,2.40744E-08,2.40744E-08,-7.77000E-09,2.54926E-08,1.76191E-08,1.76191E-08,-6.51000E-09,1.90210E-08,1.24843E-08,1.24843E-08,-4.71000E-09,1.42321E-08,9.47675E-09,9.47675E-09,-3.00000E-09,1.07374E-08,7.71623E-09,7.71623E-09,-2.09131E-09,8.99533E-09,6.90274E-09,6.90274E-09,-1.18693E-09,7.49838E-09,6.31012E-09,6.31012E-09,-8.79594E-10,6.57190E-09,5.69280E-09,5.69280E-09,-1.01311E-09,5.85987E-09,4.84776E-09,4.84776E-09,-1.02319E-09,4.97776E-09,3.95471E-09,3.95471E-09,-7.05772E-10,4.31115E-09,3.60489E-09,3.60489E-09,-6.12563E-10,3.94352E-09,3.33053E-09,3.33053E-09,-5.88631E-10,3.78400E-09,3.19609E-09,3.19609E-09,-4.97942E-10,3.61603E-09,3.11927E-09,3.11927E-09
2.94900E-08,1.77963E-07,2.07462E-07,1.77963E-07,1.67100E-08,8.92376E-08,1.05865E-07,8.92376E-08,1.05000E-08,4.58781E-08,5.63505E-08,4.58781E-08,4.47000E-09,2.77577E-08,3.21434E-08,2.77577E-08,3.21000E-09,2.16744E-08,2.48079E-08,2.16744E-08,2.76000E-09,1.53969E-08,1.81326E-08,1.53969E-08,1.59000E-09,1.13198E-08,1.28511E-08,1.13198E-08,1.50000E-10,8.92536E-09,9.03662E-09,8.92536E-09,6.00000E-11,7.24275E-09,7.27610E-09,7.24275E-09,3.88801E-10,6.20109E-09,6.58997E-09,6.20109E-09,4.25329E-10,5.63485E-09,6.06045E-09,5.63485E-09,6.63389E-10,4.70414E-09,5.36768E-09,4.70414E-09,1.94826E-10,4.08825E-09,4.28394E-09,4.08825E-09,-1.51558E-10,3.89915E-09,3.74893E-09,3.74893E-09,-1.60375E-10,3.57377E-09,3.41558E-09,3.41558E-09,-2.59881E-10,3.52412E-09,3.26468E-09,3.26468E-09,-3.54350E-10,3.43327E-09,3.07948E-09,3.07948E-09,-3.39235E-10,3.39101E-09,3.05205E-09,3.05205E-09
-2.51240E-07,4.61030E-07,2.09809E-07,2.09809E-07,-1.18660E-07,2.24882E-07,1.06232E-07,1.06232E-07,-6.11400E-08,1.15124E-07,5.39298E-08,5.39298E-08,-3.01800E-08,6.16040E-08,3.13365E-08,3.13365E-08,-2.04600E-08,4.49720E-08,2.44412E-08,2.44412E-08,-1.72200E-08,3.43587E-08,1.70323E-08,1.70323E-08,-1.52400E-08,2.80812E-08,1.27777E-08,1.27777E-08,-1.14600E-08,2.07683E-08,9.18333E-09,9.18333E-09,-9.48000E-09,1.73384E-08,7.78959E-09,7.78959E-09,-4.07010E-09,1.13047E-08,7.23335E-09,7.23335E-09,-3.31814E-09,9.84470E-09,6.52687E-09,6.52687E-09,-1.84443E-09,7.54486E-09,5.69966E-09,5.69966E-09,-1.72981E-09,6.49372E-09,4.76271E-09,4.76271E-09,-1.75500E-09,5.82184E-09,4.06582E-09,4.06582E-09,-1.14033E-09,4.93233E-09,3.79146E-09,3.79146E-09,-7.33483E-10,4.21185E-09,3.48006E-09,3.48006E-09,-5.81074E-10,3.77872E-09,3.19883E-09,3.19883E-09,-4.85346E-10,3.61180E-09,3.12750E-09,3.12750E-09
-8.85000E-09,1.67155E-07,1.58314E-07,1.58314E-07,-3.18000E-09,8.27013E-08,7.94573E-08,7.94573E-08,4.83000E-09,4.36130E-08,4.84282E-08,4.36130E-08,3.39000E-09,2.58809E-08,2.92092E-08,2.58809E-08,7.80000E-10,1.96035E-08,2.03333E-08,1.96035E-08,2.49000E-09,1.40379E-08,1.65188E-08,1.40379E-08,1.77000E-09,1.07374E-08,1.24110E-08,1.07374E-08,2.40000E-10,8.53707E-09,8.74320E-09,8.53707E-09,6.90000E-10,7.11332E-09,7.71623E-09,7.11332E-09,7.15032E-10,6.21905E-09,6.93567E-09,6.21905E-09,9.94658E-10,5.19432E-09,6.19077E-09,5.19432E-09,1.10424E-09,4.51399E-09,5.61872E-09,4.51399E-09,4.44223E-10,3.94775E-09,4.39232E-09,3.94775E-09,1.53260E-10,3.72907E-09,3.88337E-09,3.72907E-09,1.34470E-11,3.51672E-09,3.53081E-09,3.51672E-09,-7.34640E-11,3.49982E-09,3.42655E-09,3.42655E-09,-4.08000E-13,3.29805E-09,3.29760E-09,3.29760E-09,-9.23580E-11,3.20191E-09,3.11104E-09,3.11104E-09
-1.18120E-07,2.74842E-07,1.56700E-07,1.56700E-07,-5.97000E-08,1.38875E-07,7.91639E-08,7.91639E-08,-2.74800E-08,7.50001E-08,4.74746E-08,4.74746E-08,-1.47000E-08,4.18657E-08,2.71553E-08,2.71553E-08,-1.24500E-08,3.33879E-08,2.08468E-08,2.08468E-08,-1.07400E-08,2.60750E-08,1.52718E-08,1.52718E-08,-7.59000E-09,1.96682E-08,1.20442E-08,1.20442E-08,-5.43000E-09,1.44909E-08,9.03662E-09,9.03662E-09,-3.27000E-09,1.08668E-08,7.64288E-09,7.64288E-09,-2.00818E-09,8.97209E-09,6.96310E-09,6.96310E-09,-1.19071E-09,7.68326E-09,6.49257E-09,6.49257E-09,-8.31730E-10,6.49584E-09,5.66536E-09,5.66536E-09,-9.09823E-10,5.88734E-09,4.97808E-09,4.97808E-09,-8.17874E-10,5.11826E-09,4.30178E-09,4.30178E-09,-6.07525E-10,4.22453E-09,3.61724E-09,3.61724E-09,-4.48818E-10,3.87591E-09,3.42793E-09,3.42793E-09,-4.12290E-10,3.73012E-09,3.31955E-09,3.31955E-09,-4.70231E-10,3.56004E-09,3.09046E-09,3.09046E-09
-3.00200E-07,4.52552E-07,1.52299E-07,1.52299E-07,-1.37920E-07,2.24429E-07,8.64260E-08,8.64260E-08,-6.40200E-08,1.10529E-07,4.65210E-08,4.65210E-08,-3.06300E-08,5.78505E-08,2.71553E-08,2.71553E-08,-2.10900E-08,4.21245E-08,2.09201E-08,2.09201E-08,-1.74900E-08,3.29349E-08,1.54185E-08,1.54185E-08,-1.32600E-08,2.50396E-08,1.17508E-08,1.17508E-08,-1.00200E-08,1.90210E-08,9.03662E-09,9.03662E-09,-4.62000E-09,1.25494E-08,7.93630E-09,7.93630E-09,-3.47936E-09,1.07543E-08,7.27588E-09,7.27588E-09,-2.11524E-09,8.63192E-09,6.51589E-09,6.51589E-09,-1.81420E-09,7.99913E-09,6.18528E-09,6.18528E-09,-1.03074E-09,6.30779E-09,5.27714E-09,5.27714E-09,-1.34564E-09,5.53661E-09,4.18929E-09,4.18929E-09,-8.25432E-10,4.58582E-09,3.76128E-09,3.76128E-09,-7.47338E-10,4.29320E-09,3.54590E-09,3.54590E-09,-7.44819E-10,3.93507E-09,3.19060E-09,3.19060E-09,-6.66725E-10,3.91817E-09,3.25233E-09,3.25233E-09
-1.19380E-07,2.71801E-07,1.52372E-07,1.52372E-07,-5.33100E-08,1.40039E-07,8.67195E-08,8.67195E-08,-2.91000E-08,7.65533E-08,4.73279E-08,4.73279E-08,-1.53300E-08,4.24481E-08,2.70086E-08,2.70086E-08,-1.20900E-08,3.34526E-08,2.12869E-08,2.12869E-08,-1.03800E-08,2.62692E-08,1.58586E-08,1.58586E-08,-7.59000E-09,1.99918E-08,1.23376E-08,1.23376E-08,-5.97000E-09,1.50086E-08,8.96327E-09,8.96327E-09,-3.27000E-09,1.09963E-08,7.71623E-09,7.71623E-09,-2.14295E-09,9.28902E-09,7.14556E-09,7.14556E-09,-1.25621E-09,7.76988E-09,6.51315E-09,6.51315E-09,-7.96461E-10,6.23701E-09,5.44176E-09,5.44176E-09,-7.63712E-10,5.81022E-09,5.04667E-09,5.04667E-09,-7.77568E-10,4.96297E-09,4.18517E-09,4.18517E-09,-7.51117E-10,4.41363E-09,3.66251E-09,3.66251E-09,-5.70997E-10,3.93401E-09,3.36482E-09,3.36482E-09,-5.04239E-10,3.85161E-09,3.34836E-09,3.34836E-09,-5.30691E-10,3.75865E-09,3.22901E-09,3.22901E-09
-1.12810E-07,2.67659E-07,1.54793E-07,1.54793E-07,-5.52000E-08,1.35639E-07,8.04109E-08,8.04109E-08,-2.63100E-08,7.35117E-08,4.71812E-08,4.71812E-08,-1.31700E-08,4.02478E-08,2.70086E-08,2.70086E-08,-1.10100E-08,3.21583E-08,2.11402E-08,2.11402E-08,-1.00200E-08,2.54279E-08,1.54185E-08,1.54185E-08,-7.41000E-09,1.89563E-08,1.15307E-08,1.15307E-08,-4.71000E-09,1.36496E-08,8.96327E-09,8.96327E-09,-3.00000E-09,1.06727E-08,7.64288E-09,7.64288E-09,-1.78271E-09,8.82736E-09,7.04404E-09,7.04404E-09,-8.98487E-10,7.28604E-09,6.38831E-09,6.38831E-09,-7.62453E-10,6.50534E-09,5.74356E-09,5.74356E-09,-7.19627E-10,5.69612E-09,4.97808E-09,4.97808E-09,-6.85619E-10,4.75802E-09,4.07268E-09,4.07268E-09,-7.57415E-10,4.64710E-09,3.89023E-09,3.89023E-09,-5.23133E-10,3.88964E-09,3.36757E-09,3.36757E-09,-3.94656E-10,3.70266E-09,3.30858E-09,3.30858E-09,-4.24886E-10,3.57483E-09,3.15082E-09,3.15082E-09
-2.37000E-08,1.76992E-07,1.53252E-07,1.53252E-07,-1.20000E-08,9.11791E-08,7.90906E-08,7.90906E-08,2.04000E-09,4.54251E-08,4.74746E-08,4.54251E-08,-1.83000E-09,2.88578E-08,2.70086E-08,2.70086E-08,-1.11000E-09,2.23215E-08,2.10668E-08,2.10668E-08,-4.80000E-10,1.55264E-08,1.49784E-08,1.49784E-08,6.00000E-10,1.09963E-08,1.15307E-08,1.09963E-08,-3.00000E-10,8.99008E-09,8.59649E-09,8.59649E-09,1.50000E-10,7.30747E-09,7.42281E-09,7.30747E-09,5.09721E-10,6.27082E-09,6.78065E-09,6.27082E-09,5.95372E-10,5.53766E-09,6.13315E-09,5.53766E-09,7.06215E-10,4.47279E-09,5.17974E-09,4.47279E-09,1.06656E-10,4.09036E-09,4.19752E-09,4.09036E-09,7.64260E-11,3.86957E-09,3.94647E-09,3.86957E-09,-1.45260E-10,3.71322E-09,3.56785E-09,3.56785E-09,-9.10980E-11,3.47130E-09,3.38128E-09,3.38128E-09,-2.77515E-10,3.37094E-09,3.09457E-09,3.09457E-09,-3.36716E-10,3.38995E-09,3.05342E-09,3.05342E-09
-2.84540E-07,4.56758E-07,1.72251E-07,1.72251E-07,-1.44490E-07,2.25011E-07,8.04843E-08,8.04843E-08,-7.18500E-08,1.15706E-07,4.38068E-08,4.38068E-08,-3.47700E-08,6.16040E-08,2.67885E-08,2.67885E-08,-2.15400E-08,3.85005E-08,1.68856E-08,1.68856E-08,-1.86600E-08,3.40351E-08,1.53451E-08,1.53451E-08,-1.54200E-08,2.74988E-08,1.19708E-08,1.19708E-08,-1.17300E-08,2.12861E-08,9.55011E-09,9.55011E-09,-7.59000E-09,1.56558E-08,7.93630E-09,7.93630E-09,-4.48199E-09,1.16691E-08,7.18671E-09,7.18671E-09,-3.02214E-09,9.67250E-09,6.65033E-09,6.65033E-09,-1.85325E-09,7.72446E-09,5.87114E-09,5.87114E-09,-1.13907E-09,6.60887E-09,5.46919E-09,5.46919E-09,-1.61141E-09,5.72887E-09,4.11658E-09,4.11658E-09,-8.78334E-10,4.71154E-09,3.83536E-09,3.83536E-09,-7.29704E-10,4.17593E-09,3.44713E-09,3.44713E-09,-4.28665E-10,3.72907E-09,3.30035E-09,3.30035E-09,-3.66945E-10,3.61497E-09,3.24822E-09,3.24822E-09
5.28000E-08,1.58678E-07,2.11496E-07,1.58678E-07,2.54400E-08,8.05657E-08,1.06012E-07,8.05657E-08,1.35600E-08,4.29011E-08,5.64972E-08,4.29011E-08,6.54000E-09,2.57515E-08,3.22901E-08,2.57515E-08,5.82000E-09,1.95388E-08,2.53214E-08,1.95388E-08,5.01000E-09,1.35849E-08,1.85728E-08,1.35849E-08,2.40000E-09,1.05433E-08,1.29244E-08,1.05433E-08,1.50000E-09,8.53707E-09,1.00636E-08,8.53707E-09,7.80000E-10,6.98389E-09,7.71623E-09,6.98389E-09,8.85075E-10,6.05108E-09,6.93567E-09,6.05108E-09,9.90879E-10,5.11509E-09,6.10709E-09,5.11509E-09,1.02237E-09,4.43581E-09,5.45959E-09,4.43581E-09,4.01397E-10,3.95514E-09,4.35802E-09,3.95514E-09,3.86390E-11,3.77660E-09,3.81615E-09,3.77660E-09,1.75933E-10,3.51039E-09,3.68720E-09,3.51039E-09,-2.68590E-11,3.41425E-09,3.38814E-09,3.38814E-09,2.22640E-11,3.30333E-09,3.32641E-09,3.30333E-09,-1.07472E-10,3.29699E-09,3.18923E-09,3.18923E-09
-6.60000E-08,2.76719E-07,2.10689E-07,2.10689E-07,-3.40500E-08,1.43664E-07,1.09533E-07,1.09533E-07,-1.98300E-08,7.41588E-08,5.42966E-08,5.42966E-08,-9.66000E-09,4.22540E-08,3.25102E-08,3.25102E-08,-8.40000E-09,3.34526E-08,2.50280E-08,2.50280E-08,-7.77000E-09,2.63339E-08,1.84994E-08,1.84994E-08,-7.05000E-09,2.07683E-08,1.36580E-08,1.36580E-08,-5.43000E-09,1.55911E-08,1.01369E-08,1.01369E-08,-3.18000E-09,1.11904E-08,8.00965E-09,8.00965E-09,-2.15051E-09,9.35769E-09,7.20592E-09,7.20592E-09,-1.14536E-09,7.59135E-09,6.44593E-09,6.44593E-09,-9.51389E-10,7.27336E-09,6.32384E-09,6.32384E-09,-8.66998E-10,5.97608E-09,5.10978E-09,5.10978E-09,-6.57908E-10,4.70837E-09,4.05073E-09,4.05073E-09,-5.39508E-10,4.19284E-09,3.65290E-09,3.65290E-09,-4.48818E-10,3.80935E-09,3.36208E-09,3.36208E-09,-3.07745E-10,3.63399E-09,3.32641E-09,3.32641E-09,-3.66945E-10,3.48398E-09,3.11652E-09,3.11652E-09
-2.40250E-07,4.51516E-07,2.11276E-07,2.11276E-07,-1.18030E-07,2.20611E-07,1.02564E-07,1.02564E-07,-5.58300E-08,1.11823E-07,5.59104E-08,5.59104E-08,-2.69400E-08,5.78505E-08,3.08964E-08,3.08964E-08,-1.83000E-08,4.36130E-08,2.53214E-08,2.53214E-08,-1.41600E-08,3.31938E-08,1.89395E-08,1.89395E-08,-1.27200E-08,2.60103E-08,1.32912E-08,1.32912E-08,-8.94000E-09,1.87622E-08,9.77017E-09,9.77017E-09,-4.80000E-09,1.26789E-08,7.86294E-09,7.86294E-09,-3.19848E-09,1.05588E-08,7.36093E-09,7.36093E-09,-2.09005E-09,8.60129E-09,6.51040E-09,6.51040E-09,-1.23479E-09,7.10645E-09,5.87114E-09,5.87114E-09,-1.10254E-09,6.30146E-09,5.19895E-09,5.19895E-09,-1.45774E-09,5.68028E-09,4.22084E-09,4.22084E-09,-7.81346E-10,4.62174E-09,3.84222E-09,3.84222E-09,-7.51117E-10,4.27524E-09,3.52395E-09,3.52395E-09,-5.94929E-10,3.96887E-09,3.37443E-09,3.37443E-09,-5.36988E-10,3.83682E-09,3.30172E-09,3.30172E-09
-5.88000E-08,2.69277E-07,2.10469E-07,2.10469E-07,-3.31500E-08,1.40234E-07,1.07112E-07,1.07112E-07,-1.98300E-08,7.54532E-08,5.56170E-08,5.56170E-08,-9.12000E-09,4.16068E-08,3.24368E-08,3.24368E-08,-8.58000E-09,3.34526E-08,2.48079E-08,2.48079E-08,-6.87000E-09,2.62692E-08,1.93797E-08,1.93797E-08,-6.51000E-09,1.97976E-08,1.32912E-08,1.32912E-08,-4.80000E-09,1.51381E-08,1.02837E-08,1.02837E-08,-3.18000E-09,1.10610E-08,7.86294E-09,7.86294E-09,-1.98676E-09,8.99639E-09,7.00975E-09,7.00975E-09,-1.05593E-09,7.56177E-09,6.50492E-09,6.50492E-09,-8.89670E-10,6.72085E-09,5.83135E-09,5.83135E-09,-9.07304E-10,5.94227E-09,5.03570E-09,5.03570E-09,-9.18640E-10,5.03375E-09,4.11521E-09,4.11521E-09,-6.11304E-10,4.33228E-09,3.72012E-09,3.72012E-09,-4.33703E-10,3.89387E-09,3.46085E-09,3.46085E-09,-4.80307E-10,3.78928E-09,3.30995E-09,3.30995E-09,-5.55882E-10,3.68153E-09,3.12613E-09,3.12613E-09
-5.38500E-08,2.65717E-07,2.11863E-07,2.11863E-07,-2.94600E-08,1.35315E-07,1.05792E-07,1.05792E-07,-1.78500E-08,7.34470E-08,5.56170E-08,5.56170E-08,-8.31000E-09,4.07655E-08,3.24368E-08,3.24368E-08,-7.68000E-09,3.22878E-08,2.45879E-08,2.45879E-08,-6.69000E-09,2.55573E-08,1.88662E-08,1.88662E-08,-5.79000E-09,1.95388E-08,1.36580E-08,1.36580E-08,-3.81000E-09,1.37790E-08,9.91688E-09,9.91688E-09,-2.82000E-09,1.07374E-08,7.93630E-09,7.93630E-09,-1.92252E-09,9.10837E-09,7.18534E-09,7.18534E-09,-9.85398E-10,7.35788E-09,6.37322E-09,6.37322E-09,-7.03253E-10,6.47048E-09,5.76825E-09,5.76825E-09,-7.72529E-10,5.69929E-09,4.92732E-09,4.92732E-09,-6.54129E-10,4.67139E-09,4.01918E-09,4.01918E-09,-5.11797E-10,4.25833E-09,3.74756E-09,3.74756E-09,-4.22367E-10,3.91288E-09,3.49103E-09,3.49103E-09,-4.27405E-10,3.70054E-09,3.27428E-09,3.27428E-09,-4.47558E-10,3.62131E-09,3.17551E-09,3.17551E-09
3.63300E-08,1.74662E-07,2.10909E-07,1.74662E-07,1.77000E-08,8.87846E-08,1.06379E-07,8.87846E-08,1.04100E-08,4.63311E-08,5.67173E-08,4.63311E-08,5.28000E-09,2.71752E-08,3.24368E-08,2.71752E-08,3.39000E-09,2.08978E-08,2.42211E-08,2.08978E-08,3.21000E-09,1.55911E-08,1.87195E-08,1.55911E-08,2.76000E-09,1.11904E-08,1.38780E-08,1.11904E-08,8.70000E-10,9.18422E-09,1.00636E-08,9.18422E-09,4.20000E-10,7.30747E-09,7.71623E-09,7.30747E-09,4.76972E-10,6.37224E-09,6.84924E-09,6.37224E-09,6.11746E-10,5.55773E-09,6.17019E-09,5.55773E-09,8.43509E-10,4.69464E-09,5.53778E-09,4.69464E-09,2.55286E-10,4.06395E-09,4.31961E-09,4.06395E-09,-1.55230E-11,3.79879E-09,3.78323E-09,3.78323E-09,-3.69360E-11,3.68047E-09,3.64467E-09,3.64467E-09,-2.34690E-10,3.59279E-09,3.35934E-09,3.35934E-09,-1.59115E-10,3.45228E-09,3.29349E-09,3.29349E-09,-2.37209E-10,3.36988E-09,3.13299E-09,3.13299E-09
-2.38900E-07,4.52034E-07,2.13110E-07,2.13110E-07,-1.19830E-07,2.26888E-07,1.06965E-07,1.06965E-07,-5.95200E-08,1.14153E-07,5.45900E-08,5.45900E-08,-3.00000E-08,6.24453E-08,3.24368E-08,3.24368E-08,-2.11800E-08,4.61369E-08,2.49546E-08,2.49546E-08,-1.50600E-08,3.39704E-08,1.88662E-08,1.88662E-08,-1.49700E-08,2.81459E-08,1.31445E-08,1.31445E-08,-1.25400E-08,2.23862E-08,9.84353E-09,9.84353E-09,-8.40000E-09,1.63030E-08,7.86294E-09,7.86294E-09,-3.82575E-09,1.13068E-08,7.48165E-09,7.48165E-09,-2.93145E-09,9.42635E-09,6.49394E-09,6.49394E-09,-2.22608E-09,8.25795E-09,6.03164E-09,6.03164E-09,-1.67061E-09,6.67543E-09,5.00415E-09,5.00415E-09,-1.60889E-09,5.74789E-09,4.13716E-09,4.13716E-09,-8.30470E-10,4.50871E-09,3.67897E-09,3.67897E-09,-7.33483E-10,4.12734E-09,3.39500E-09,3.39500E-09,-4.61414E-10,3.77555E-09,3.31544E-09,3.31544E-09,-3.97175E-10,3.55159E-09,3.15493E-09,3.15493E-09
-2.37900E-08,1.63790E-07,1.39975E-07,1.39975E-07,-1.02900E-08,8.44486E-08,7.41758E-08,7.41758E-08,-5.70000E-09,4.55545E-08,3.97723E-08,3.97723E-08,-3.00000E-09,2.70458E-08,2.40010E-08,2.40010E-08,-2.82000E-09,2.14802E-08,1.86461E-08,1.86461E-08,-2.82000E-09,1.53969E-08,1.24843E-08,1.24843E-08,-2.01000E-09,1.10610E-08,8.96327E-09,8.96327E-09,-1.74000E-09,9.31366E-09,7.49617E-09,7.49617E-09,-9.30000E-10,7.50162E-09,6.46920E-09,6.46920E-09,-4.36222E-10,6.49689E-09,6.06182E-09,6.06182E-09,-6.57908E-10,5.46371E-09,4.80660E-09,4.80660E-09,-7.54895E-10,4.91543E-09,4.16185E-09,4.16185E-09,-4.65192E-10,4.00902E-09,3.54453E-09,3.54453E-09,-3.11524E-10,3.71850E-09,3.40735E-09,3.40735E-09,-4.56375E-10,3.61603E-09,3.16042E-09,3.16042E-09,-3.71984E-10,3.47024E-09,3.09869E-09,3.09869E-09,-3.07745E-10,3.29382E-09,2.98757E-09,2.98757E-09,-2.76256E-10,3.17233E-09,2.89703E-09,2.89703E-09
